series,time,samples,old_MAE,new_MAE,new_minus_old_MAE,old_RMSE,new_RMSE,old_bias,new_bias,old_corr,new_corr
load,21:50,334,185.60026976047902,175.96287271946704,-9.63739704101198,270.23403084253863,242.79361079217355,-5.50442754491016,-3.7859171350007688,0.9463065220986295,0.9582296063608972
load,22:00,334,201.2710628742515,191.08947750316722,-10.181585371084282,286.05169889068736,255.64839920200367,-4.610074850299405,-3.680878132315813,0.9121181283905868,0.9332972520831722
load,22:10,334,186.08039835329342,172.38975870796426,-13.690639645329156,265.7551604800871,235.75776080281148,-2.8623525449102036,-3.7108494498532196,0.9234398620123586,0.9426169864793907
load,22:20,334,184.08047005988024,168.09359794190237,-15.986872117977867,263.016836775382,232.95679176634718,-2.6218335329341316,-4.275050100876781,0.9280840701568784,0.9462350924327987
load,22:30,334,207.66410179640718,195.49645614950254,-12.167645646904646,288.29525262416087,259.3045413672672,-3.204640718562892,-4.438670804657862,0.9083596862830889,0.9296895915956122
load,22:40,334,180.47988488023955,174.52217116149473,-5.957713718744827,263.67959238790763,236.7200028691761,-1.8779510479041879,-2.971115487072644,0.9217408626638599,0.9407751194221379
load,22:50,334,182.8724393712575,172.33927069321788,-10.53316867803963,259.24853423851766,233.25587289526283,-0.33902380239521995,-1.475333240592525,0.9222495413143363,0.9407403040176185
load,23:00,334,186.1403443113772,177.994321504697,-8.146022806680179,261.93524785800423,235.24913808435306,-0.7080988023952126,-1.525408040739507,0.9168358408281534,0.9362733155292786
load,23:10,334,168.40221437125751,154.91900267083278,-13.483211700424732,237.84264078944693,209.61415620200364,-3.289272155688631,-3.192078766317378,0.9302891447648491,0.9487689909268754
load,23:20,334,183.28342799401196,166.52977019132075,-16.753657802691208,252.88370839301615,227.00065519772548,-4.191668113772465,-3.67378536717568,0.9203456274166958,0.9394210635956504
load,23:30,334,195.1602395209581,185.37537957024944,-9.784859950708665,277.21637299650126,248.6909204291023,-2.8601796407185716,-2.8171394013507522,0.9051897012263073,0.9277330239553283
load,23:40,334,189.3398899700599,177.0545893294921,-12.285300640567783,266.6979615842495,235.5088264591046,-2.445064820359281,-3.1281175714874894,0.9164303579044532,0.9379129866263791
load,23:50,334,185.10074086826347,173.01889822961115,-12.081842638652319,254.8235348407234,229.87578251600306,-3.3097633233532844,-4.260180509120673,0.9049318731983331,0.9285657356164251
load,24:00,334,186.7956886227545,185.6138905632175,-1.1817980595370159,264.64728863731784,253.81959305353197,-2.7555688622754397,-3.7994613933416255,0.912342623130746,0.9247000015675109
pv,00:10,334,0.0,0.8232109270030727,0.8232109270030727,0.0,3.545693218009013,0.0,-0.8232109270030727,nan,nan
pv,00:20,334,0.0,0.8286206291402735,0.8286206291402735,0.0,3.567628420111906,0.0,-0.8286206291402735,nan,nan
pv,00:30,334,0.0,0.8397190756165549,0.8397190756165549,0.0,3.6081345663471653,0.0,-0.8397190756165549,nan,nan
pv,00:40,334,0.0,0.856485139908256,0.856485139908256,0.0,3.6672545554171334,0.0,-0.856485139908256,nan,nan
pv,00:50,334,0.0,0.8795817567667759,0.8795817567667759,0.0,3.7450830837779114,0.0,-0.8795817567667759,nan,nan
pv,01:00,334,0.0,0.9102145340018146,0.9102145340018146,0.0,3.841934487225599,0.0,-0.9102145340018146,nan,nan
pv,01:10,334,0.0,0.9489679582764186,0.9489679582764186,0.0,3.958213775781291,0.0,-0.9489679582764186,nan,nan
pv,01:20,334,0.0,0.9948376063126471,0.9948376063126471,0.0,4.094469991808543,0.0,-0.9948376063126471,nan,nan
pv,01:30,334,0.0,1.049897838603909,1.049897838603909,0.0,4.251259860920335,0.0,-1.049897838603909,nan,nan
pv,01:40,334,0.0,1.1148960374139616,1.1148960374139616,0.0,4.42951234186436,0.0,-1.1148960374139616,nan,nan
pv,01:50,334,0.0,1.1936308721758344,1.1936308721758344,0.0,4.630640231310475,0.0,-1.1936308721758344,nan,nan
pv,02:00,334,0.0,1.2908966513039424,1.2908966513039424,0.0,4.856634487939875,0.0,-1.2908966513039424,nan,nan
pv,02:10,334,0.0,1.4052761165918113,1.4052761165918113,0.0,5.110515545695626,0.0,-1.4052761165918113,nan,nan
pv,02:20,334,0.0,1.5496718963176643,1.5496718963176643,0.0,5.394930459171693,0.0,-1.5496718963176643,nan,nan
pv,02:30,334,0.0,1.767266007969774,1.767266007969774,0.0,5.717954379679665,0.0,-1.767266007969774,nan,nan
pv,02:40,334,0.0,2.0773238197405095,2.0773238197405095,0.0,6.092795178088125,0.0,-2.0773238197405095,nan,nan
pv,02:50,334,0.0,2.472361302723236,2.472361302723236,0.0,6.531886928349044,0.0,-2.472361302723236,nan,nan
pv,03:00,334,0.0,2.95901080494883,2.95901080494883,0.0,7.044821789873096,0.0,-2.95901080494883,nan,nan
pv,03:10,334,5.9709153122326776e-05,3.5303050463885572,3.530245337235435,0.00019427212753780898,7.639299884120819,-5.1937828622060096e-21,-3.530059948013878,0.9201004556739125,-0.2022101829660054
pv,03:20,334,5.919589392643285e-05,4.189084019069467,4.189024823175541,0.00023610085728602076,8.321191592612477,1.2984457155515024e-21,-4.189008244903513,0.387855681782841,-0.10638137173578822
pv,03:30,334,0.0,4.936967028389889,4.936967028389889,0.0,9.094460392514389,0.0,-4.936967028389889,nan,nan
pv,03:40,334,0.0008464499572284003,5.75337596170782,5.752529511750592,0.0018668172704502642,9.95705588051963,-4.1550262897648077e-20,-5.749430692246743,0.9642053845741139,-0.32399955505289546
pv,03:50,334,0.0009248075278015399,6.635986887912594,6.635062080384793,0.002546852667813419,10.903232729180749,-2.9215028599908803e-21,-6.635222833164946,0.7799034462381108,-0.15385111610232152
pv,04:00,334,0.0,7.5948917110908996,7.5948917110908996,0.0,11.929507268678611,0.0,-7.5948917110908996,nan,nan
